dedup,empate,ventana_r2,filas_29jul,emision_parcial,corte,objetivo,zona_muerta,n,dias,modelo_pct,modelo_lo,modelo_hi,base_pct,base_lo,base_hi,ventaja_pp,ventaja_lo,ventaja_hi,p_dia,b,c,p_exacto,p_chi2,mae,mae_lo,mae_hi,mae_cero,mae_cero_lo,mae_cero_hi,dmae,dmae_lo,dmae_hi,dmae_bloque_lo,dmae_bloque_hi,n_cobertura,cobertura_pct,cobertura_lo,cobertura_hi,cobertura_dia_lo,cobertura_dia_hi
last,excluir_cero,dentro,fuera,dentro,publicado,retorno_sesion,0.0,233,33,63.94849785407725,57.60308132894284,69.84143802322414,53.648068669527895,47.23779739498877,59.939999974039516,10.300429184549357,-7.2121010638297856,27.928882272102594,0.2734316420894776,69,45,0.030776323854405423,0.031228616948529457,3.4725630901287556,2.8289290340549935,4.261035751846686,3.785884978540772,2.8992852132493176,4.846375046108921,-0.31332188841201714,-0.7814006488220647,0.1393820981859454,-0.864256244635193,0.03952203862660942,0,,,,,
last,excluir_cero,dentro,fuera,dentro,publicado,retorno_sesion,0.25,180,29,69.44444444444444,62.367047114672516,75.70923907726474,54.44444444444444,47.151949265004006,61.551201864581664,15.0,-2.2991827785529195,33.33333333333333,0.13646588352911773,61,34,0.007313123139453311,0.00764079482470999,3.832789444444444,3.0858770701830864,4.714661411759189,4.240978333333333,3.194830525568182,5.478360867259433,-0.40818888888888877,-0.9858796261603611,0.17541644942888718,-1.221524611111111,0.06334458333333329,0,,,,,
last,excluir_cero,dentro,fuera,dentro,vivo,gap,0.0,240,34,67.5,61.339056293141866,73.10955650890358,57.916666666666664,51.59412597480777,63.98977029278423,9.583333333333334,-6.557377049180328,26.210544081156023,0.2834291427143214,69,46,0.039750505126542136,0.04021725055825327,2.506899583333333,1.9748120327324477,3.210500778064516,2.9767095833333332,2.269500704787234,3.9795101340667838,-0.46981000000000006,-0.9915239991056665,0.02429679591836711,-0.9250198333333333,-0.23596122916666676,240,92.91666666666667,88.95031557540064,95.53080629628225,85.65732969760303,98.04706499270428
last,excluir_cero,dentro,fuera,dentro,vivo,gap,0.25,189,30,71.42857142857143,64.61141246543446,77.39200344696778,57.142857142857146,50.0145373500682,63.98660128739919,14.285714285714286,-3.0927835051546393,32.787105587872375,0.14496375906023495,62,35,0.007959455422446967,0.008293048632162224,2.642343915343915,1.9553117934298108,3.513866256759178,3.237253968253969,2.33601645964691,4.447212860937499,-0.5949100529100529,-1.216789121132324,0.03253969100179289,-1.2787379100529102,-0.29565365079365075,189,91.53439153439153,86.69195789651997,94.7220704769016,82.75862068965517,97.83783783783784
last,excluir_cero,dentro,fuera,dentro,vivo,retorno_sesion,0.0,240,34,63.75,57.49573115723356,69.57103604437357,53.75,47.43258831968419,59.94925728075411,10.0,-6.49377045718509,27.01695531464832,0.27718070482379403,69,45,0.030776323854405423,0.031228616948529457,3.4321508333333335,2.7846504851653306,4.20404528505562,3.7206183333333334,2.862982540836654,4.77438499616228,-0.2884675,-0.7431330427945261,0.15358342899106447,-0.8263845624999999,0.04785283333333325,0,,,,,
last,excluir_cero,dentro,fuera,dentro,vivo,retorno_sesion,0.25,186,30,69.35483870967742,62.3935002361342,75.53288341434346,54.83870967741935,47.660999732773746,61.820596179845666,14.516129032258064,-1.7341040462427744,32.43279183438757,0.142464383904024,61,34,0.007313123139453311,0.00764079482470999,3.78561129032258,3.0510027526385772,4.668538862345396,4.161590860215053,3.131417775965123,5.376618998649106,-0.375979569892473,-0.9341625639534882,0.18569644300668806,-1.1670873924731182,0.0799782795698924,0,,,,,
last,excluir_cero,dentro,fuera,fuera,publicado,gap,0.0,213,28,65.25821596244131,58.64460867792577,71.33120884032309,56.8075117370892,50.092797332286246,63.28102894508631,8.450704225352112,-10.185185185185185,27.149321266968325,0.44738815296175954,65,47,0.10778227965476019,0.10819724752370151,2.640623004694836,2.055004537118545,3.43211344723973,3.050743192488263,2.2665569528178247,4.160043013324873,-0.4101201877934273,-0.9659570578381238,0.12255880114812077,-0.937748544600939,-0.15641591549295783,213,92.01877934272301,87.59135568498294,94.95743409604081,84.13405373831776,97.70642201834863
last,excluir_cero,dentro,fuera,fuera,publicado,gap,0.25,165,25,69.0909090909091,61.67256448912234,75.64054595190068,55.15151515151515,47.53166772876133,62.53694937437187,13.93939393939394,-5.325443786982249,34.303201176800215,0.21594601349662584,58,35,0.02201858837392337,0.022531071594858395,2.810538181818182,2.0525815993788816,3.7906837950850147,3.338169696969697,2.3556131613558593,4.729212735552115,-0.5276315151515153,-1.2277481197991391,0.1556360302811343,-1.3025492121212123,-0.17928484848484855,165,90.3030303030303,84.82932255907778,93.94279948308193,80.35714285714286,97.50038819875776
last,excluir_cero,dentro,fuera,fuera,publicado,retorno_sesion,0.0,214,28,67.28971962616822,60.747283456448486,73.22237521211083,54.67289719626168,47.979350894612125,61.201637934728225,12.616822429906541,-4.785264078027236,31.05227448953215,0.2174456385903524,69,42,0.013233607758826373,0.013594215509699862,3.4189102803738316,2.7315103224760797,4.271705762884978,3.8752476635514017,2.954779790732908,5.033586534883722,-0.45633738317757017,-0.9214729060846562,-0.024822119996473303,-1.021873504672897,-0.130248831775701,0,,,,,
last,excluir_cero,dentro,fuera,fuera,publicado,retorno_sesion,0.25,163,25,73.61963190184049,66.36669045371653,79.7849079225315,55.828220858895705,48.15762215387007,63.230434588321,17.791411042944784,-0.6369426751592357,36.90638528138526,0.1042239440139965,60,31,0.0031126898483939897,0.003333354025136579,3.8208226993865035,2.999449172610688,4.799146679112553,4.42092208588957,3.307464080219372,5.765163165687161,-0.6000993865030673,-1.168076266442861,-0.0386605625436757,-1.4344567177914112,-0.1973583435582822,0,,,,,
last,excluir_cero,dentro,fuera,fuera,vivo,gap,0.0,221,29,64.70588235294117,58.20313321960968,70.70612592722587,56.56108597285068,49.969014990558506,62.928962167260416,8.144796380090497,-8.928571428571429,26.485634622378445,0.4346413396650837,65,47,0.10778227965476019,0.10819724752370151,2.6002452488687786,2.0383984740506844,3.3720247222222213,2.9924877828054304,2.2317545549144855,4.114471163888888,-0.3922425339366516,-0.9475057718253969,0.11829988658301133,-0.910397737556561,-0.13545934389140293,221,92.3076923076923,88.02761330398717,95.14210147229356,84.23423423423422,97.77777777777777
last,excluir_cero,dentro,fuera,fuera,vivo,gap,0.25,172,26,68.6046511627907,61.32661068256837,75.06981165675089,55.23255813953488,47.76771623804434,62.4687775448892,13.372093023255815,-5.113636363636364,33.33333333333333,0.21169707573106725,58,35,0.02201858837392337,0.022531071594858395,2.765350581395349,2.030435339431161,3.712919980704808,3.268950581395349,2.31070591245012,4.641744873741653,-0.5036000000000002,-1.2061172052864249,0.1575854841910995,-1.2564593313953487,-0.16908026162790707,172,90.69767441860465,85.42429022380475,94.19288364345614,81.08068127298897,97.63313609467455
last,excluir_cero,dentro,fuera,fuera,vivo,retorno_sesion,0.0,221,29,66.96832579185521,60.52392596588939,72.83291151122853,54.751131221719454,48.16350709894049,61.17640739465254,12.217194570135746,-4.672897196261682,30.396475770925107,0.22119470132466884,69,42,0.013233607758826373,0.013594215509699862,3.376723076923077,2.7052168032138564,4.214495057990216,3.8015393665158372,2.900832118037107,4.94419660197869,-0.42481628959276024,-0.8824950706388206,-0.01220100860146546,-0.9890195701357468,-0.1189267194570136,0,,,,,
last,excluir_cero,dentro,fuera,fuera,vivo,retorno_sesion,0.25,169,26,73.37278106508876,66.24333825288899,79.46328823535113,56.21301775147929,48.67733277731309,63.47252996006719,17.159763313609467,-0.6024096385542169,35.594194428209605,0.10747313171707074,60,31,0.0031126898483939897,0.003333354025136579,3.7693236686390534,2.9551087603847463,4.729595931932773,4.327160355029585,3.246401353965874,5.644882608198549,-0.5578366863905324,-1.125710965909091,-0.012062744461421615,-1.3647760946745562,-0.14497562130177516,0,,,,,
last,excluir_cero,fuera,dentro,dentro,publicado,gap,0.0,189,28,65.07936507936508,58.043896256415614,71.51406308934891,61.904761904761905,54.80949583759496,68.52573522485072,3.1746031746031744,-13.904087876950216,21.143842364532006,0.7688077980504874,46,40,0.5900356111485767,0.5897737906589077,2.6094830687830686,1.9425705042318746,3.4684318231519753,3.0071391534391534,2.141895796599403,4.228840313764207,-0.39765608465608465,-1.0307366117021277,0.1970491247917214,-0.9742795767195769,-0.16053685185185188,189,92.06349206349206,87.31953842935405,95.13161132462066,83.50515463917526,98.33333333333333
last,excluir_cero,fuera,dentro,dentro,publicado,gap,0.25,148,24,68.24324324324324,60.362748143944266,75.20066149358252,60.13513513513514,52.08675133747347,67.67069846115253,8.108108108108109,-10.45923632610939,28.290201443875162,0.46763309172706824,43,31,0.2006782031293913,0.20099425588307976,2.7664635135135134,1.911352562285742,3.8369433363742216,3.2725486486486486,2.1819713016917293,4.791214159005751,-0.5060851351351351,-1.2944935332306338,0.24129045454545442,-1.3722891554054055,-0.1588564189189191,148,89.86486486486487,83.95127582766919,93.76136004692637,79.22077922077922,97.82647794807632
last,excluir_cero,fuera,dentro,dentro,publicado,retorno_sesion,0.0,190,28,63.1578947368421,56.10149172836465,69.69278381216904,60.526315789473685,53.43356235355735,67.20185807886962,2.6315789473684212,-15.263157894736842,21.287128712871286,0.8300424893776556,45,40,0.6646454904132026,0.6643894431719991,3.3701136842105264,2.614864038015464,4.302948275810323,3.748430526315789,2.7733101619046066,5.010330880976309,-0.37831684210526323,-0.8847951166146025,0.09415379275077695,-0.9672215263157894,-0.06493534210526328,0,,,,,
last,excluir_cero,fuera,dentro,dentro,publicado,retorno_sesion,0.25,146,24,69.86301369863014,61.989236843917304,76.71834145682853,61.64383561643836,53.553960759423646,69.13668858928943,8.219178082191782,-10.15625,28.47233719646799,0.4833791552111972,42,30,0.19450516586739758,0.19485064860886953,3.713521917808219,2.8361707916412446,4.81245590236111,4.213249315068493,3.0384299936121395,5.680068849470591,-0.499727397260274,-1.1469268229885055,0.12432385154462236,-1.3856228424657533,-0.10160465753424655,0,,,,,
last,excluir_cero,fuera,dentro,dentro,vivo,gap,0.0,197,29,64.46700507614213,57.56530754896555,70.81528694317468,61.421319796954315,54.46715923550425,67.93857325829067,3.045685279187817,-13.000112107623318,19.892473118279568,0.7750562359410147,46,40,0.5900356111485767,0.5897737906589077,2.56545076142132,1.910801720017072,3.3894953338975222,2.9435573604060914,2.0866057468426167,4.129879562369338,-0.37810659898477156,-0.9789990242516105,0.19292149651693477,-0.9148522335025382,-0.13390332487309647,197,92.38578680203045,87.81849891903687,95.33166389126872,83.91959798994975,98.38709677419355
last,excluir_cero,fuera,dentro,dentro,vivo,gap,0.25,155,25,67.74193548387096,60.03054861223337,74.59517215886956,60.0,52.135779665867965,67.3805356778446,7.741935483870968,-10.059264634736333,27.325775193798446,0.47438140464883777,43,31,0.2006782031293913,0.20099425588307976,2.718310322580645,1.8959697714600148,3.7443943098967303,3.1987012903225804,2.1358322191752763,4.706730216578918,-0.48039096774193546,-1.2401604069767442,0.23879539682539597,-1.3147948709677417,-0.15368664516129082,155,90.3225806451613,84.64739490540437,94.04742502892049,79.87012987012987,97.95918367346938
last,excluir_cero,fuera,dentro,dentro,vivo,retorno_sesion,0.0,197,29,62.944162436548226,56.012748536751175,69.38041495621641,60.40609137055838,53.44055838482119,66.97355344285863,2.5380710659898478,-14.427860696517413,20.35934917495326,0.8297925518620345,45,40,0.6646454904132026,0.6643894431719991,3.324520812182741,2.578815263819095,4.2133928007285,3.670248730964467,2.696674363293651,4.8653941367744675,-0.345727918781726,-0.8483648977186048,0.118054994248706,-0.9403592893401015,-0.04760327411167516,0,,,,,
last,excluir_cero,fuera,dentro,dentro,vivo,retorno_sesion,0.25,152,25,69.73684210526316,62.021293871601756,76.4793724171,61.8421052631579,53.917840950139826,69.18255882308122,7.894736842105263,-10.135135135135135,27.27543290043286,0.4816295926018495,42,30,0.19450516586739758,0.19485064860886953,3.6604986842105256,2.7967481375,4.7299513144290115,4.117198684210527,2.9496736215277783,5.590886947134048,-0.45670000000000005,-1.073744135338346,0.1563776850672329,-1.3223216118421053,-0.03879052631578952,0,,,,,
last,excluir_cero,fuera,dentro,fuera,publicado,gap,0.0,176,24,62.5,55.152433280113,69.3135604281948,61.93181818181818,54.57592599883245,68.77797708637046,0.5681818181818182,-17.487033435213483,19.186527799168328,1.0,42,41,1.0,1.0,2.709165909090909,2.013873610805976,3.6255774259453784,3.089423863636363,2.161285620679439,4.450916071953781,-0.3802579545454545,-1.053083851744186,0.2578974392787457,-0.9976125568181818,-0.13108991477272744,176,91.47727272727273,86.41540642072312,94.76720906593461,82.14285714285714,98.20386013686911
last,excluir_cero,fuera,dentro,fuera,publicado,gap,0.25,137,21,65.69343065693431,57.413419944804055,73.11736293692076,59.85401459854015,51.48515767440352,67.68533390249347,5.839416058394161,-14.095941446916449,27.205882352941174,0.6335916020994752,39,31,0.4029630750460753,0.4027836942464757,2.892675182481751,1.9825341148989897,4.042354413469125,3.38113503649635,2.1969407668918914,5.045608457010581,-0.4884598540145985,-1.3448901162790698,0.31803963503649607,-1.4079706569343062,-0.13047496350364973,137,89.05109489051095,82.72023668793956,93.25171141309664,77.46478873239437,97.63779527559055
last,excluir_cero,fuera,dentro,fuera,publicado,retorno_sesion,0.0,177,24,65.53672316384181,58.27223779468509,72.1411421673362,61.016949152542374,53.67083162007227,67.89501962572466,4.519774011299435,-13.580977427131272,23.699421965317917,0.6930767308172957,45,37,0.4397054291857981,0.43951014044455455,3.326949152542373,2.5340552798106946,4.3203352266081865,3.763394350282486,2.692290608182181,5.112401643274854,-0.4364451977401129,-0.9912320740467858,0.07303423076923074,-1.0766841807909604,-0.09809350282485883,0,,,,,
last,excluir_cero,fuera,dentro,fuera,publicado,retorno_sesion,0.25,135,21,72.5925925925926,64.52181868209284,79.41318496748568,62.22222222222222,53.81243392928765,69.95568279917286,10.37037037037037,-9.774436090225564,31.690140845070424,0.4046488377905524,41,27,0.11425430684992602,0.11491486452557412,3.711666666666666,2.775265836433532,4.888428178958266,4.289598518518517,2.9959662943615255,5.8689418445378125,-0.5779318518518518,-1.2364475244810025,0.09528352763358758,-1.5310768888888888,-0.16499596296296298,0,,,,,
last,excluir_cero,fuera,dentro,fuera,vivo,gap,0.0,184,25,61.95652173913044,54.76487867751171,68.65913020542644,61.41304347826087,54.214227205743185,68.14505400069777,0.5434782608695652,-16.316058002148228,18.334459459459442,1.0,42,41,1.0,1.0,2.6576885869565214,1.9680733994565218,3.5497099788683806,3.0177722826086955,2.1264161182432435,4.294160099053296,-0.3600836956521739,-1.0022241746031746,0.24103769100169734,-0.9577841032608695,-0.09904747282608706,184,91.84782608695652,86.98640135719263,94.99762973309089,83.03965454874299,98.31460674157303
last,excluir_cero,fuera,dentro,fuera,vivo,gap,0.25,144,22,65.27777777777777,57.19628693574034,72.56532415155576,59.72222222222222,51.55967976218372,67.37952729336834,5.555555555555555,-13.103987068965516,25.954198473282442,0.6378405398650338,39,31,0.4029630750460753,0.4027836942464757,2.834708333333333,1.9706808637555466,3.9514082334635976,3.2963680555555555,2.1677759941974504,4.924059914998197,-0.46165972222222224,-1.2824222258273847,0.3068739864833144,-1.3478669444444444,-0.11894302083333336,144,89.58333333333333,83.52443317565576,93.5851955505205,78.52348993288591,97.76119402985076
last,excluir_cero,fuera,dentro,fuera,vivo,retorno_sesion,0.0,184,25,65.21739130434783,58.08801459442582,71.72436034749546,60.869565217391305,53.66447092620628,67.6300826037375,4.3478260869565215,-13.019012237762237,22.404371584699454,0.6990752311922019,45,37,0.4397054291857981,0.43951014044455455,3.2797771739130437,2.519426599408125,4.236143184682963,3.6791195652173916,2.6451420454116907,4.980087614617235,-0.39934239130434773,-0.9329761602098465,0.09524241011813027,-1.0357438315217389,-0.07351663043478283,0,,,,,
last,excluir_cero,fuera,dentro,fuera,vivo,retorno_sesion,0.25,141,22,72.34042553191489,64.43910603610558,79.05672762433178,62.4113475177305,54.187403241355135,69.97694879222118,9.929078014184396,-9.422877846790888,30.344827586206897,0.4033991502124469,41,27,0.11425430684992602,0.11491486452557412,3.6545858156028364,2.723972136942005,4.794528894545454,4.182805673758864,2.927033464148099,5.744176358063577,-0.5282198581560283,-1.1987395474876283,0.11712018675889321,-1.4539097872340427,-0.08792421985815596,0,,,,,
last,excluir_cero,fuera,fuera,dentro,publicado,gap,0.0,188,27,64.8936170212766,57.834651262081834,71.3561192544939,62.234042553191486,55.124425393064826,68.85370753126526,2.6595744680851063,-13.978773190707003,20.105967899263984,0.810047488127968,45,40,0.6646454904132026,0.6643894431719991,2.6210590425531914,1.9453354913101604,3.4760796245158994,3.0223537234042555,2.13629116768185,4.234664662061454,-0.4012946808510638,-1.0114805931385689,0.19615895853269508,-0.9728226063829787,-0.16347367021276601,188,92.02127659574468,87.25428155449052,95.10539240299109,83.33333333333334,98.35164835164835
last,excluir_cero,fuera,fuera,dentro,publicado,gap,0.25,147,23,68.02721088435374,60.11145973654079,75.02476899948684,60.54421768707483,52.47134161410938,68.08003745790678,7.482993197278912,-11.34792069632495,27.8579931972789,0.5258685328667833,42,31,0.24164472314076388,0.24183542123691049,2.7823360544217692,1.9257614472517728,3.8563754437755553,3.293812244897959,2.1964224059198143,4.812594453917051,-0.5114761904761904,-1.2920300301724135,0.2511703426299158,-1.3814344897959185,-0.1668263265306123,147,89.79591836734694,83.84664963129637,93.7182326727646,79.19463087248322,97.8102189781022
last,excluir_cero,fuera,fuera,dentro,publicado,retorno_sesion,0.0,189,27,63.492063492063494,56.422800039792186,70.0237951643129,60.317460317460316,53.20378866311093,67.02007825767531,3.1746031746031744,-14.594898269055573,22.22222222222222,0.7835541114721319,45,39,0.5856467947212448,0.5853789284609615,3.336414285714286,2.564658418569858,4.260306773849074,3.719801587301587,2.710566648155766,4.950887408362471,-0.38338730158730167,-0.8907427305699481,0.10999663690476166,-0.9927056878306879,-0.06030267195767198,0,,,,,
last,excluir_cero,fuera,fuera,dentro,publicado,retorno_sesion,0.25,145,23,70.34482758620689,62.46340991642361,77.17608331850627,61.37931034482759,53.25830136323352,68.91294061562557,8.96551724137931,-9.655172413793103,28.947368421052634,0.43414146463384157,42,29,0.15391276932645562,0.15440653110764652,3.6719648275862067,2.7908071777718555,4.750516036496349,4.179138620689654,2.993304916433567,5.625836399115545,-0.5071737931034483,-1.1437080298719773,0.11721046373988618,-1.4170343793103446,-0.09491962068965523,0,,,,,
last,excluir_cero,fuera,fuera,dentro,vivo,gap,0.0,196,28,64.28571428571429,57.362138839884615,70.66007453389061,61.734693877551024,54.766704587487126,68.25154211239965,2.5510204081632653,-13.367106447486854,19.403692438282512,0.8025493626593352,45,40,0.6646454904132026,0.6643894431719991,2.5763295918367346,1.9283461776481672,3.377079521576957,2.957826530612245,2.110618406155015,4.158590945415102,-0.38149693877551016,-0.976506101156312,0.19280147959183638,-0.9227110969387754,-0.137835612244898,196,92.34693877551021,87.75828549232166,95.30756129422623,84.05758556891767,98.4536082474227
last,excluir_cero,fuera,fuera,dentro,vivo,gap,0.25,154,24,67.53246753246754,59.78834952164056,74.423194393031,60.38961038961039,52.50258825516004,67.77091924983053,7.142857142857143,-11.11111111111111,26.875,0.509372656835791,42,31,0.24164472314076388,0.24183542123691049,2.7331487012987012,1.9271260409620032,3.7626490193251527,3.218518831168831,2.163868804385965,4.713245234013604,-0.48537012987012995,-1.231962822072072,0.239298611111111,-1.3181054870129871,-0.16120477272727288,154,90.25974025974025,84.55166559675592,94.0081759850825,79.87012987012987,97.84172661870504
last,excluir_cero,fuera,fuera,dentro,vivo,retorno_sesion,0.0,196,28,63.265306122448976,56.32160690392156,69.69901980029827,60.204081632653065,53.21872935663411,66.7971373389196,3.061224489795918,-13.829787234042554,20.321075982840686,0.7818045488627843,45,39,0.5856467947212448,0.5853789284609615,3.291792346938776,2.5544195501879106,4.188272023446849,3.6422433673469388,2.6463496298434337,4.853053731352457,-0.35045102040816334,-0.8448661502695943,0.12001111942586391,-0.9630190306122448,-0.04307178571428578,0,,,,,
last,excluir_cero,fuera,fuera,dentro,vivo,retorno_sesion,0.25,151,24,70.19867549668874,62.47594431565891,76.91918956165608,61.58940397350993,53.63553277985231,68.96823255959073,8.609271523178808,-9.722222222222223,28.026060276526323,0.443139215196201,42,29,0.15391276932645562,0.15440653110764652,3.620241721854305,2.767710376093005,4.6601586732594935,4.083807284768212,2.9208147069892467,5.519069613381409,-0.4635655629139072,-1.0774049256944709,0.1465930844402276,-1.3507243377483444,-0.03808990066225178,0,,,,,
last,excluir_cero,fuera,fuera,fuera,publicado,gap,0.0,175,23,62.285714285714285,54.91360438821392,69.13003755227801,62.285714285714285,54.91360438821392,69.13003755227801,0.0,-17.877094972067038,19.318181818181817,1.0,41,41,1.0,1.0,2.722171428571428,2.0131703308823528,3.615388636363635,3.1062388571428574,2.1718933403954797,4.419777106904886,-0.3840674285714286,-1.045776181408414,0.24075475841550475,-0.9990602,-0.13510022857142867,175,91.42857142857143,86.34049238486541,94.73690485632827,82.12290502793296,98.23529411764706
last,excluir_cero,fuera,fuera,fuera,publicado,gap,0.25,136,20,65.44117647058823,57.12362402169381,72.91038760418085,60.294117647058826,51.89689089302263,68.12578352422713,5.147058823529412,-14.685314685314685,26.24113475177305,0.680829792551862,38,31,0.47036853185815014,0.47010075987412864,2.9107595588235293,2.001255635231103,4.077636141549446,3.4049169117647056,2.210708873534554,5.079069133171723,-0.49415735294117646,-1.3417844395628535,0.3488698703703702,-1.4273972426470587,-0.1350713235294118,136,88.97058823529412,82.5989068198359,93.20121775975252,77.20430672268907,97.67441860465115
last,excluir_cero,fuera,fuera,fuera,publicado,retorno_sesion,0.0,176,23,65.9090909090909,58.63314255369132,72.50539489324588,60.79545454545455,53.42592265235552,67.7037991866376,5.113636363636363,-13.294797687861271,24.418934989429168,0.6425893526618346,45,36,0.37417441760470044,0.3740627974908825,3.2905153409090913,2.48791759677159,4.253929544507575,3.7327357954545444,2.656439877890173,5.024950390414257,-0.4422204545454546,-0.9857218427388289,0.06786341569767439,-1.1058480965909092,-0.09022360795454547,0,,,,,
last,excluir_cero,fuera,fuera,fuera,publicado,retorno_sesion,0.25,134,20,73.13432835820896,65.06181152875631,79.9173990298394,61.940298507462686,53.49525371679077,69.71982270054896,11.194029850746269,-9.30232558139535,31.88405797101449,0.36740814796300925,41,26,0.08643723427346837,0.08719706449021139,3.6666843283582087,2.710430882368966,4.852833315392414,4.253257462686567,2.958947380656243,5.8481204830575235,-0.5865731343283582,-1.2484959653172982,0.08142508842205218,-1.5725853358208954,-0.16294276119402995,0,,,,,
last,excluir_cero,fuera,fuera,fuera,vivo,gap,0.0,183,24,61.74863387978142,54.53424746214958,68.47991667005503,61.74863387978142,54.53424746214958,68.47991667005503,0.0,-17.48633879781421,17.582417582417584,1.0,41,41,1.0,1.0,2.6698442622950815,1.9751716877438936,3.5465831138912853,3.033460655737705,2.137423173835833,4.280284524666509,-0.363616393442623,-1.0158489521488703,0.24533591891891826,-0.9615481693989072,-0.10063680327868864,183,91.80327868852459,86.91766392132034,94.96994333977973,83.04904435629282,98.30508474576271
last,excluir_cero,fuera,fuera,fuera,vivo,gap,0.25,143,21,65.03496503496504,56.91878151538633,72.36450152016744,60.13986013986014,51.95108062987853,67.79811025456469,4.895104895104895,-13.725490196078432,25.53230315266345,0.699325168707823,38,31,0.47036853185815014,0.47010075987412864,2.851502097902098,1.9696239802631574,3.951995820170534,3.318393006993007,2.1896656249999995,4.916457066148138,-0.4668909090909091,-1.2921361631861292,0.3107061870503597,-1.3442235664335667,-0.12890958041958053,143,89.5104895104895,83.41415562888245,93.53958816222396,78.62068965517241,97.79411764705883
last,excluir_cero,fuera,fuera,fuera,vivo,retorno_sesion,0.0,183,24,65.57377049180327,58.43332195569894,72.07382584745596,60.65573770491803,53.42855360185816,67.44475805293204,4.918032786885246,-12.70718232044199,23.530181706190316,0.6395901024743814,45,36,0.37417441760470044,0.3740627974908825,3.2444792349726774,2.4645851544298307,4.206161292933131,3.6491732240437162,2.6034402975188304,4.955784316969218,-0.40469398907103826,-0.9330153351449275,0.08929884459459451,-1.060233770491803,-0.06768114754098366,0,,,,,
last,excluir_cero,fuera,fuera,fuera,vivo,retorno_sesion,0.25,140,21,72.85714285714286,64.95387677885648,79.5395540613989,62.142857142857146,53.88554401603023,69.75159111785545,10.714285714285714,-8.450704225352112,31.08108108108108,0.36065983504123966,41,26,0.08643723427346837,0.08719706449021139,3.611123571428571,2.6930941628870815,4.7227820062695915,4.147259285714286,2.904402388888889,5.678995891163792,-0.5361357142857144,-1.1919566119691116,0.10375692479908119,-1.4928034642857142,-0.08270114285714321,0,,,,,
ninguna,estricta,dentro,dentro,dentro,publicado,gap,0.0,253,34,66.00790513833992,59.970550933621894,71.56641368724472,58.49802371541502,52.34370194154687,64.39814347446872,7.509881422924901,-9.05511811023622,24.015748031496063,0.4118970257435641,75,56,0.11545448829226432,0.11579587487387692,2.9319541501976283,2.0736890637007868,4.110687605519479,3.2688166007905135,2.352275595934437,4.4639694844942746,-0.3368624505928854,-0.8730778552091256,0.17932510707720575,-0.7774781225296441,-0.0768493083003953,253,90.51383399209486,86.27342839890082,93.54234625884801,81.96078431372548,97.21143204957946
ninguna,estricta,dentro,dentro,dentro,publicado,gap,0.25,198,31,69.6969696969697,62.97096980923459,75.67322175365504,58.58585858585859,51.62510938307893,65.21979463151398,11.11111111111111,-7.142857142857142,29.381443298969074,0.26943264183954013,66,44,0.04476209415697297,0.045255546185962066,3.211439393939394,2.111966612511854,4.642332786319496,3.643509090909091,2.4749157328287175,5.083885559045226,-0.43206969696969694,-1.1046749075717242,0.21482657152952256,-1.093584898989899,-0.06305916666666678,198,88.38383838383838,83.17296683186525,92.13366288043248,77.93427230046949,96.75675675675676
ninguna,estricta,dentro,dentro,dentro,publicado,retorno_sesion,0.0,253,34,60.869565217391305,54.73617382165986,66.6778145011508,55.33596837944664,49.175711670645256,61.33660986964361,5.533596837944664,-12.801011673151748,23.607693873020533,0.588352911772057,71,57,0.25043988061926187,0.25053597441363795,3.8896620553359686,2.96568000277431,5.103145383851284,4.046001976284585,3.056667012606534,5.271364999125874,-0.15633992094861654,-0.6495269068877552,0.33477438631578926,-0.560853162055336,0.12517136363636358,0,,,,,
ninguna,estricta,dentro,dentro,dentro,publicado,retorno_sesion,0.25,198,31,65.15151515151516,58.28332195015492,71.44297925206786,57.07070707070707,50.10629404922098,63.765979845149644,8.080808080808081,-11.707317073170733,27.928259141494426,0.47963009247688076,62,46,0.14857634761056424,0.14891467317876567,4.356937373737374,3.243345103463516,5.789267787823375,4.559179797979798,3.349638609447005,6.000004035081859,-0.20224242424242422,-0.8138151562334778,0.4120434086217844,-0.8127955050505051,0.17017777777777776,0,,,,,
ninguna,estricta,dentro,dentro,dentro,vivo,gap,0.0,261,35,65.51724137931035,59.563292817943626,71.02104256545249,58.23754789272031,52.17736600034836,64.05876265997304,7.2796934865900385,-8.889338731443996,23.73540856031128,0.416895776055986,75,56,0.11545448829226432,0.11579587487387692,2.888834865900383,2.0582640092624356,4.058502986405742,3.212804980842912,2.333196474634169,4.40652824536703,-0.32397011494252875,-0.8507694513075194,0.17938111764705864,-0.7550162260536398,-0.05884862068965539,261,90.80459770114942,86.68264610143557,93.74282842527273,82.12927756653993,97.33840304182509
ninguna,estricta,dentro,dentro,dentro,vivo,gap,0.25,205,32,69.26829268292683,62.646347596387265,75.18139046199671,58.53658536585366,51.696033046292065,65.06309140995401,10.731707317073171,-6.9306930693069315,29.208492003046448,0.2794301424643839,66,44,0.04476209415697297,0.045255546185962066,3.1598365853658534,2.097717201265229,4.605411129227053,3.575006341463414,2.4419572808357595,4.981461596397733,-0.415169756097561,-1.0574258396595353,0.24048300695871455,-1.0583012195121952,-0.06091936585365866,205,88.78048780487805,83.72771127377604,92.40659697031325,78.53658536585367,96.89119170984456
