Date,UMC,GFS,TSEM,GSM,ENTG,MKSI,LIN,SHECY,ASML,AMAT,LRCX,KLAC,TER,TOELY,TSM,INTC,MU,SNDK,WDC,ASX,AMKR,NVDA,AVGO,AMD,QCOM,ARM,SNPS,CDNS,MSFT,GOOGL,META,AMZN,VRT,SMH,SOXX,XSD
2023-03-01,6.730420112609863,65.01630401611328,40.4900016784668,5.119087219238281,83.88880920410156,92.14085388183594,333.2996520996094,13.642780303955078,596.77294921875,114.00138854980469,47.486270904541016,36.71946716308594,100.07403564453125,56.57883071899414,83.95271301269531,24.7227725982666,56.48562240600586,,28.681987762451172,6.2893290519714355,24.824222564697266,22.64767837524414,56.5436897277832,78.29000091552734,114.45720672607422,,361.0199890136719,191.42999267578125,239.60177612304688,89.50826263427734,171.91036987304688,92.16999816894531,16.071693420410156,118.16925811767578,133.43072509765625,197.37762451171875
2023-03-02,6.77931022644043,65.44568634033203,40.31999969482422,5.109411716461182,83.93814086914062,92.1798324584961,334.9183044433594,13.760324478149414,605.7203369140625,115.15831756591797,47.39535903930664,36.716556549072266,100.73539733886719,56.20857238769531,84.5318832397461,25.571918487548828,55.58919143676758,,28.877614974975586,6.401947498321533,24.77678871154785,23.262313842773438,57.02761459350586,80.44000244140625,114.54974365234375,,363.3800048828125,192.63999938964844,244.31069946289062,91.13280487060547,173.01068115234375,92.12999725341797,15.772778511047363,119.21500396728516,134.49832153320312,197.8629913330078
2023-03-03,6.8770880699157715,66.61399841308594,40.18000030517578,5.128765106201172,86.16780090332031,94.07039642333984,345.0396423339844,14.285347938537598,618.539794921875,115.65412139892578,47.55689239501953,37.02906799316406,101.70278930664062,56.82567596435547,85.25348663330078,25.767126083374023,55.9339714050293,,29.035621643066406,6.471251964569092,25.23210334777832,23.8370361328125,60.27694320678711,81.5199966430664,114.38317108154297,,367.5,196.5,248.37753295898438,92.76726531982422,183.63739013671875,94.9000015258789,16.30086326599121,120.83295440673828,136.5717010498047,201.4884033203125
2023-03-06,6.771162509918213,66.0947494506836,39.939998626708984,4.761041641235352,83.563232421875,90.70830535888672,340.91680908203125,14.532187461853027,602.614990234375,115.24581909179688,46.93491744995117,36.848541259765625,100.34056091308594,57.7350959777832,85.05411529541016,25.366952896118164,55.98323059082031,,28.426166534423828,6.393284797668457,25.01393699645996,23.501781463623047,60.292179107666016,81.16000366210938,113.28190612792969,,368.7699890136719,197.39999389648438,249.91473388671875,94.23330688476562,183.2904052734375,93.75,16.131479263305664,119.75760650634766,134.98329162597656,198.4672393798828
2023-03-07,6.66523551940918,64.96637725830078,39.86000061035156,4.751364707946777,81.23491668701172,88.80801391601562,337.1940002441406,14.391136169433594,591.1054077148438,113.1361312866211,46.3971061706543,36.434120178222656,99.28434753417969,56.71525192260742,84.3609848022461,24.917980194091797,54.73214340209961,,28.072532653808594,6.393284797668457,24.90010643005371,23.240318298339844,59.552005767822266,82.11000061035156,110.3020248413086,,361.2799987792969,195.35000610351562,247.26841735839844,92.97527313232422,182.90382385253906,93.55000305175781,15.782744407653809,118.42083740234375,133.56088256835938,196.56536865234375
2023-03-08,6.925978183746338,67.41284942626953,40.970001220703125,4.790072441101074,84.73725891113281,90.6888198852539,337.9175720214844,14.516514778137207,601.09130859375,115.35275268554688,47.72616958618164,37.59974670410156,101.9199447631836,57.670135498046875,86.240966796875,25.35719108581543,56.04233169555664,,28.51645851135254,6.557882308959961,25.213134765625,24.131484985351562,60.22930908203125,85.37000274658203,112.16212463378906,,369.0199890136719,199.3000030517578,246.83062744140625,93.36161041259766,183.3598175048828,93.91999816894531,15.68310546875,121.51861572265625,137.1120147705078,200.96340942382812
2023-03-09,6.828199863433838,66.30445098876953,41.25,4.52879524230957,81.4322280883789,87.90168762207031,329.3673400878906,14.610549926757812,586.8646240234375,113.7874984741211,47.42437744140625,36.732078552246094,100.8242416381836,57.228416442871094,84.38946533203125,25.80616569519043,54.77155685424805,,27.884429931640625,6.341307163238525,24.643993377685547,23.388011932373047,59.30147171020508,84.02999877929688,108.47891998291016,,361.9200134277344,196.39999389648438,245.48797607421875,91.44979095458984,180.10836791992188,92.25,15.324406623840332,119.19034576416016,134.38766479492188,197.02101135253906
2023-03-10,6.787457466125488,64.10761260986328,41.029998779296875,4.490087985992432,78.10746002197266,85.25100708007812,325.1969299316406,14.712418556213379,583.4389038085938,111.21113586425781,46.315853118896484,35.668365478515625,99.98519897460938,56.91012191772461,82.8418197631836,26.56746482849121,54.111534118652344,,27.132015228271484,6.254676818847656,24.055870056152344,22.917978286743164,58.56892776489258,82.66999816894531,106.60029602050781,,355.2300109863281,195.6699981689453,241.8589630126953,89.77571868896484,177.94732666015625,90.7300033569336,14.188526153564453,117.26162719726562,131.79022216796875,191.68194580078125
2023-03-13,6.844494819641113,63.95783233642578,40.849998474121094,4.315904140472412,78.56127166748047,84.79298400878906,320.0025939941406,14.77510929107666,586.9035034179688,112.62084197998047,46.13980484008789,35.40728759765625,101.4066390991211,57.63765335083008,83.30705261230469,26.303939819335938,53.09688186645508,,26.57522964477539,6.349969863891602,23.71438217163086,22.918975830078125,58.72514724731445,82.01000213623047,105.89695739746094,,357.2900085449219,196.27000427246094,247.04464721679688,90.2511978149414,179.32521057128906,92.43000030517578,13.780009269714355,117.18270874023438,131.82933044433594,191.23619079589844
2023-03-14,6.868941307067871,65.75524139404297,41.0,4.470734596252441,81.34342193603516,86.73228454589844,327.2755432128906,14.802535057067871,601.9647216796875,116.99578094482422,47.955692291259766,36.78546142578125,103.81521606445312,57.800052642822266,84.77876281738281,27.33852767944336,53.46136474609375,,26.552658081054688,6.479915618896484,23.95152473449707,24.01372718811035,60.24835968017578,87.44999694824219,107.85888671875,,369.8399963378906,203.52000427246094,253.7286834716797,93.0842514038086,192.33103942871094,94.87999725341797,13.899575233459473,120.68989562988281,135.68310546875,196.69415283203125
2023-03-15,6.77931022644043,64.65682220458984,40.7400016784668,4.180427074432373,79.58732604980469,84.83197021484375,316.2752380371094,14.481252670288086,588.7571411132812,115.1874771118164,47.28292465209961,35.94011306762695,101.30793762207031,55.74087142944336,82.31961059570312,27.728940963745117,53.32345199584961,,25.875484466552734,6.341307163238525,23.145240783691406,24.17839241027832,59.63679122924805,89.68000030517578,106.87792205810547,,366.82000732421875,202.94000244140625,258.25274658203125,95.20407104492188,196.02854919433594,96.19999694824219,13.27185344696045,119.33338928222656,134.1012420654297,192.66258239746094
2023-03-16,7.064497470855713,66.67391204833984,40.68000030517578,4.2094573974609375,82.9712905883789,88.3499755859375,323.30938720703125,14.947504043579102,611.9214477539062,119.41658782958984,50.014766693115234,37.841407775878906,104.60490417480469,58.72246551513672,85.22962951660156,29.456506729125977,55.72709655761719,,26.59027862548828,6.644511699676514,23.828214645385742,25.488704681396484,60.633216857910156,96.5999984741211,111.52359008789062,,374.0,207.82000732421875,268.7213439941406,99.3743896484375,203.1460418701172,100.04000091552734,13.550840377807617,124.10830688476562,139.33836364746094,199.15069580078125
2023-03-17,7.007460117340088,66.36436462402344,40.0099983215332,4.141719341278076,80.56404113769531,84.76374816894531,315.8547058105469,14.771190643310547,614.9588623046875,119.19297790527344,49.351707458496094,37.63274383544922,103.74610900878906,59.01477813720703,85.39189147949219,29.09537696838379,55.815757751464844,,26.394651412963867,6.462589263916016,23.467756271362305,25.672327041625977,60.10642623901367,97.83999633789062,111.7271957397461,,372.5299987792969,206.8800048828125,271.8638916015625,100.6621322631836,193.9071807861328,98.94999694824219,13.072575569152832,123.47692108154297,138.47576904296875,196.3177490234375
2023-03-20,7.129683017730713,67.99201202392578,40.290000915527344,4.267518520355225,81.66899871826172,85.22177124023438,323.80633544921875,14.89656925201416,627.2252197265625,120.59296417236328,49.8303108215332,37.84529113769531,105.12808990478516,58.42365264892578,85.9358901977539,28.460960388183594,56.78115463256836,,26.484941482543945,6.635848522186279,23.7238712310791,25.84697151184082,61.32004165649414,96.80999755859375,112.73590087890625,,375.5899963378906,207.07000732421875,264.85894775390625,100.26589965820312,196.08804321289062,97.70999908447266,13.172213554382324,124.71996307373047,139.9405059814453,199.92532348632812
2023-03-21,7.113386154174805,68.74093627929688,40.66999816894531,4.383641719818115,80.47525024414062,84.62730407714844,326.1860046386719,14.939668655395508,623.1494750976562,117.05412292480469,49.25462341308594,37.37165832519531,104.9898910522461,58.65100860595703,88.28378295898438,27.777738571166992,57.756412506103516,,26.688095092773438,6.52323055267334,24.008441925048828,26.145355224609375,61.093605041503906,95.93000030517578,114.5682601928711,,374.3599853515625,207.8800048828125,266.3669128417969,103.93101501464844,200.4001922607422,100.61000061035156,13.720227241516113,125.11458587646484,140.21713256835938,201.78961181640625
2023-03-22,7.072645664215088,68.16177368164062,41.06999969482422,4.170750141143799,78.1173324584961,81.6647720336914,324.1312561035156,15.28054141998291,621.44140625,115.55692291259766,49.15172576904297,37.061092376708984,103.02552032470703,59.625389099121094,88.39830780029297,27.455650329589844,57.30326461791992,,26.108736038208008,6.583870887756348,23.998958587646484,26.413803100585938,60.534236907958984,97.58000183105469,112.87472534179688,,371.3500061035156,204.0,264.9172058105469,102.39564514160156,198.0706024169922,98.69999694824219,13.401384353637695,124.310546875,138.82408142089844,198.3386993408203
